block_time_day,market_supply_assets_USD,market_borrow_assets_USD,MORPHO_tokens_supply,MORPHO_tokens_borrow,MORPHO_dollars_supply,MORPHO_dollars_borrow,vaults_revenue
2024-08-22T00:00:00.000000,702188481.0761138,570517532.1553167,48328.83278997312,4590.377880921526,36053.30926131994,3424.421899167458,1654.0102119704852
2024-12-30T00:00:00.000000,2408112212.531308,1895034866.884549,75160.0,7533.993729379027,218191.68642534327,21872.164281058747,35531.795634206486
2025-01-28T00:00:00.000000,2768461496.02465,2288501319.2930174,67703.7732500428,6743.242580301769,209846.90623620022,20898.045130907565,25020.210201611844
2024-01-22T00:00:00.000000,28047328.98920024,16392832.801582202,5068.664169787764,0.0,542.347066167291,0.0,54.31916765497089
2024-03-09T00:00:00.000000,87103078.96796773,76143831.46653754,30055.555555555547,0.0,3215.9444444444425,0.0,1161.7725511762103
2024-10-08T00:00:00.000000,742334145.3712897,580123371.4154325,57693.872275518595,5464.412317206469,43039.62871753686,4076.451588636025,1981.0978620600617
2024-03-27T00:00:00.000000,124548937.88558857,92893985.72602883,41431.33583021223,0.0,4433.152933832707,0.0,2434.9539893279584
2025-04-03T00:00:00.000000,2286144510.686451,1806691859.0165327,34308.828822775715,2932.4908274444124,39056.12654991845,3339.2826929072817,11895.284315802972
2024-05-13T00:00:00.000000,507120930.8249012,402929764.3792869,39119.91056925417,0.0,4185.830430910198,0.0,2133.235069500142
2025-01-10T00:00:00.000000,2627755316.8728523,2095552688.697533,71617.65228678807,7220.348226400381,212442.6475220104,21414.115260876413,45620.27895727196
2025-03-05T00:00:00.000000,2404280234.699422,1889311410.763808,32139.96304409244,3329.2231125969324,55587.51488838582,5757.90584483657,20392.943962387955
2024-04-25T00:00:00.000000,502357401.0250662,395983186.9770667,37987.25105118601,0.0,4064.6358624769023,0.0,1453.6857741698275
2025-03-16T00:00:00.000000,2285568397.200452,1782291461.5936062,33569.624342316616,3315.3263593469374,29286.953808680613,2769.3040380665293,17421.663686163796
2024-07-17T00:00:00.000000,834164585.7749419,626739321.3410963,50266.9603457911,6061.579309035613,5378.564756999645,648.5889860668104,1863.4556531196654
2024-10-26T00:00:00.000000,852659986.4828779,677971948.3738811,59398.27260663827,5110.00905448589,44311.111364552155,3812.0667546464774,3421.6309292613423
2024-02-09T00:00:00.000000,36137348.10910453,30498414.7435421,14027.933832709108,0.0,1500.988920099875,0.0,304.595487686241
2024-12-12T00:00:00.000000,1798547033.9153132,1491128330.711403,89659.99999999999,11247.324250649666,201006.60698096902,25210.48289015798,16927.15581356222
2024-09-20T00:00:00.000000,712713578.7600709,561883125.6273211,51997.4876900245,4213.22904993971,38790.12581675826,3143.0688712550245,2833.2713288792215
2024-11-24T00:00:00.000000,1287352260.155207,1053845797.424936,85689.23260533674,9900.260906738007,70325.07632401522,8134.130621958854,4922.417946438833
2024-06-18T00:00:00.000000,770129954.4417313,652591922.4413521,48500.5285583576,2970.9188837463125,5189.5565557442615,317.8883205608555,2677.846949883008
2024-02-02T00:00:00.000000,29314396.756833017,21750144.374145553,5720.349563046191,0.0,612.0774032459427,0.0,93.2930007821043
2024-08-04T00:00:00.000000,788360363.1148362,609445341.9938307,49310.05997882031,5080.54093715061,36785.304744199944,3790.0835391143546,1988.4099542766314
2024-02-20T00:00:00.000000,60124818.81411912,52415311.998772964,28373.90761548064,0.0,3036.0081148564277,0.0,381.52644343717594
2024-04-14T00:00:00.000000,471260426.9509207,352813627.45949906,35715.647940074894,0.0,3821.5743295880143,0.0,2465.6604485510034
2024-05-31T00:00:00.000000,641074637.0938549,540325640.5712917,40634.920953703695,0.0,4347.936542046295,0.0,1987.8072153094395
2024-09-02T00:00:00.000000,699700181.1171819,556768081.7231321,50986.11068140764,4601.352316394044,38035.63856833012,3432.6088280299546,1676.8546601085566
2024-11-06T00:00:00.000000,887014664.941108,689159411.3568534,61556.55978595881,6543.080370462608,45921.19360032526,4881.137956365106,3399.603324557856
2025-02-15T00:00:00.000000,2714496491.140802,2151356620.1988325,43774.825546648775,4213.46992943308,95354.64972806149,9178.680966230633,19134.84871387202
2024-06-29T00:00:00.000000,808220059.765258,612322387.9961643,54352.52797903048,2849.846805160502,5815.720493756263,304.93360815217363,1781.9115989159354
2024-11-17T00:00:00.000000,952160074.243299,781708554.926873,69321.46202249872,7072.843673987373,51713.810668784026,5276.341380794579,4513.287642116878
2024-05-06T00:00:00.000000,513854939.4867896,395798818.03735024,37407.581802130895,0.0,4002.611252828005,0.0,1490.2685746774284
2025-02-08T00:00:00.000000,2590164603.1908455,2088030554.44592,45546.885829596555,4415.177557471402,80862.21331571175,7836.540884917214,23493.37451157013
2025-02-26T00:00:00.000000,2368427640.2962074,2020909287.8276396,33008.60191185858,3592.5205584698565,65340.87171587915,7111.6577699867275,36572.4699128365
2024-06-11T00:00:00.000000,762944907.5827215,603373088.3972615,44487.70433333332,0.0,4760.1843636666645,0.0,2299.404142041818
2025-04-14T00:00:00.000000,2045067142.790074,1688662426.3701265,29928.885878028796,2921.007186406041,29555.2794046259,2884.7025528551344,11659.447459803929
2024-04-07T00:00:00.000000,265649407.47161677,229373570.8996368,43668.5393258427,0.0,4672.533707865167,0.0,2143.6486538420286
2024-06-22T00:00:00.000000,788082566.0020728,644625831.4701641,52934.64466721652,2841.1318871230023,5664.006979392171,304.00111192216116,2498.4828961204266
2024-10-19T00:00:00.000000,735075605.7982832,550950450.1801596,59799.59204699584,4939.910998409115,44610.495667058865,3685.1736048132,2126.370625102212
2024-01-26T00:00:00.000000,27157493.07606417,16526436.704832053,5068.664169787764,0.0,542.347066167291,0.0,40.82313125324277
2025-01-21T00:00:00.000000,2685434826.370482,2249484717.596849,67191.48559502483,7087.0418150821915,218586.9353749398,23057.88777289245,25296.534142587883
2024-07-10T00:00:00.000000,808090072.8829846,603054046.8612309,49067.20044052644,5462.452774149962,5250.19044713633,584.4824468340461,1661.047982873351
2024-01-15T00:00:00.000000,8828436.340631386,8076192.941767029,5068.664169787764,0.0,542.347066167291,0.0,43.27981224748339
2024-09-13T00:00:00.000000,696641643.4246027,547015671.7526284,50475.884312033944,3940.245603833869,37655.00969677733,2939.423220460066,1518.9355470248247
2025-03-09T00:00:00.000000,2391082759.307351,1846720651.235669,33890.861333558794,3422.3799736515766,51716.10432283109,5222.3537648487645,18552.616098639934
2024-07-28T00:00:00.000000,779545699.8749424,622933999.9836532,49185.517174788845,5862.2465630184215,5262.850337702405,627.260382242971,1843.7421676553438
2024-03-02T00:00:00.000000,77750936.85870701,69531997.38045365,28724.25093632958,0.0,3073.4948501872645,0.0,623.2736687590672
2024-08-15T00:00:00.000000,766990235.0117484,561128876.2242094,46852.817273776476,4361.294730153983,34952.201686237255,3253.525868694872,1465.6178246423224
2025-03-27T00:00:00.000000,2378064174.687862,1709572133.3323133,35898.16169247441,3145.6391440410302,52790.153872804076,4625.736793772946,12593.25518306816
2024-12-23T00:00:00.000000,2260282533.397139,1742290134.5875754,89660.00000000006,10224.912888021694,200968.79762128062,22902.029937577296,24679.58054391411
2024-10-30T00:00:00.000000,882498955.6424311,730635284.0410434,61967.42035927766,5283.511407875182,46227.69558802111,3941.4995102748862,3392.416470591711
2024-08-26T00:00:00.000000,716761757.1218784,581290979.4454267,49753.71664003132,4746.4545355461005,37116.272613463356,3540.855083517389,1704.1406819642946
2024-10-01T00:00:00.000000,735054270.2343735,592487904.2142584,56336.96132225121,5484.123054228979,42027.373146399375,4091.15579845482,2597.909439541182
2025-01-03T00:00:00.000000,2460660998.351931,1975768232.4971902,71488.60933212317,7018.186441763492,234808.08288883098,23053.073712093614,35449.325151389465
2024-04-18T00:00:00.000000,476531149.75548565,400784985.0170036,36533.54734748231,0.0,3909.089566180606,0.0,2378.6228203672686
2024-05-24T00:00:00.000000,567695321.7073752,482721121.38511044,41558.294607305936,0.0,4446.7375229817335,0.0,2099.9139867498784
2024-12-05T00:00:00.000000,1660659575.019266,1292585784.8734796,85700.00000000007,12244.77697673607,137727.9845940015,19655.627977989643,13442.695072906043
2024-03-20T00:00:00.000000,99631701.91661778,85766614.17441066,41236.89138576778,0.0,4412.347378277151,0.0,2086.66718176011
2024-02-13T00:00:00.000000,45638769.42495286,37603204.38999821,27873.90761548064,0.0,2982.5081148564277,0.0,301.02834849829947
2025-03-20T00:00:00.000000,2352973669.216042,1803648320.0335114,33719.31755291508,3342.9139543010724,47264.63695692285,4686.423807253651,17803.9422390871
2024-08-08T00:00:00.000000,744625627.1842324,526691300.10570556,43982.99289671576,4066.2043305697275,32811.31270094995,3033.388430605016,1402.3010803866614
2024-06-04T00:00:00.000000,650331161.243239,556447711.8994735,40306.211740740735,0.0,4312.764656259257,0.0,2373.3412581351026
2024-09-06T00:00:00.000000,698454535.2736201,554670251.7667892,49552.052119811364,4394.496675301591,36965.83088137929,3278.294519774985,1441.5417074719373
2024-08-19T00:00:00.000000,766998697.4346472,566470298.8773739,46562.14367336584,4547.971054904572,34735.35918033089,3392.78640695881,1642.5869869419341
2025-01-14T00:00:00.000000,2549879291.9364605,2104306439.7214806,71439.61699471662,7345.291007940533,175619.9722243208,18053.924851596985,29168.21203228797
2024-03-24T00:00:00.000000,108005675.99641266,88806106.48950398,41431.335830212236,0.0,4433.152933832707,0.0,1804.7537871685017
2024-04-11T00:00:00.000000,380600073.7192881,313802286.4506587,33181.647940074894,0.0,3550.436329588014,0.0,3442.487519219437
2024-05-17T00:00:00.000000,505411302.1344702,402615048.0184568,40700.89257026889,0.0,4354.995505018772,0.0,1727.2003993234687
2024-01-19T00:00:00.000000,10803401.318597713,8765410.96138698,5068.664169787764,0.0,542.347066167291,0.0,55.19717011921267
2024-07-03T00:00:00.000000,814918063.4456717,626396217.4193759,54052.884255321114,3010.1481690915816,5783.658615319363,322.08585409279937,1938.7437457409608
2024-09-24T00:00:00.000000,715520907.9474081,581850934.5669631,54039.76953734511,4296.954254002678,40313.668074859415,3205.5278734859967,2252.7649667265723
2024-11-28T00:00:00.000000,1394044056.581383,1160578991.6951706,85700.0,10196.28467373857,139143.2689947528,16563.97801981709,5962.11734831742
2024-04-29T00:00:00.000000,508646764.2451321,398641654.0642976,37987.251051186,0.0,4064.6358624769027,0.0,1320.0996529446215
2024-10-23T00:00:00.000000,851184646.5297894,690414430.8945577,59666.25979759635,5136.642019982307,44511.02980900686,3831.9349469067993,2897.8832165173053
2024-11-10T00:00:00.000000,951560609.486673,746803288.250437,67647.13328352492,6758.599281507015,50464.76142950962,5041.915064004235,3641.093540860749
2024-12-16T00:00:00.000000,1975725081.5875957,1599219726.9853942,89660.00000000003,10811.710767088936,255368.428164612,30769.798465808824,19102.453884014794
2024-03-13T00:00:00.000000,93085914.28067733,83688062.92635931,40542.446941323346,0.0,4338.041822721596,0.0,1297.0632171681646
2025-03-02T00:00:00.000000,2404108721.0470576,1931689469.7745292,31672.81084270806,3419.1688005444103,63846.716128539425,6892.781632896417,21785.67394951321
2024-02-06T00:00:00.000000,29285102.145505514,24302380.24955342,5720.349563046191,0.0,612.0774032459427,0.0,184.5344184286116
2024-02-24T00:00:00.000000,63498729.52621251,53532251.96805418,28373.907615480643,0.0,3036.0081148564273,0.0,384.14865559570944
2024-07-21T00:00:00.000000,828356298.3577358,626649674.8643459,49622.3193859355,6099.108983361763,5309.588174295098,652.6046612197084,1546.9443169553783
2024-01-08T00:00:00.000000,10388.468291690362,106.20284821544129,0.0,0.0,0.0,0.0,0.00008742451965915321
2025-02-01T00:00:00.000000,2771953179.7005773,2338582282.4721837,44517.71479111674,4552.186943425389,139638.01997960143,14281.082077138666,28245.71539442583
2024-06-15T00:00:00.000000,761894216.8812901,644229602.0364457,49424.48684305527,2999.0787125393867,5288.420092206912,320.9014222417143,2799.1210583454995
2024-03-31T00:00:00.000000,239338523.66319323,214048575.9764869,41431.335830212236,0.0,4433.152933832708,0.0,2273.3966090266063
2024-10-12T00:00:00.000000,739749530.0311399,579170106.2423184,58898.201948065995,5247.0446368187195,43938.05865325723,3914.2952990667645,2409.2188709931283
2025-02-19T00:00:00.000000,2691944222.720163,2137956236.1322136,43819.090527926266,4208.58615425366,88115.08152981575,8463.292930921347,19655.84189502572
2024-12-27T00:00:00.000000,2377877878.9942193,1783774155.8556445,75160.00000000004,7274.480810176786,217941.24561642346,21096.201025866005,33194.312233689
2025-04-07T00:00:00.000000,2181968275.011967,1754749361.6259904,32405.633094296503,2996.641329631767,29226.927524997594,2702.744373854863,13202.604351516648
2024-11-21T00:00:00.000000,1174680854.1067784,935489706.33241,76867.21021382819,8889.606362500237,57342.938819515824,6631.646346425183,5567.732449164464
2024-12-09T00:00:00.000000,1790668106.2842476,1444429842.9959435,85700.00000000003,11743.510873934278,178929.28274689373,24507.727430628933,16777.979963889247
2025-03-31T00:00:00.000000,2178807678.65076,1491086021.61626,35464.210438492926,2698.664914670148,43363.0181380068,3299.8432820249373,9740.32064738813
2025-04-18T00:00:00.000000,2081215083.0060647,1679775106.2343328,21219.782115152382,2035.6719814235341,19592.242121713338,1879.4425031733845,11293.845309329998
2024-06-08T00:00:00.000000,760095687.0788174,607119022.8907559,44487.70433333333,0.0,4760.1843636666645,0.0,2560.1790779955168
2024-08-12T00:00:00.000000,765535135.7613752,543762342.4047422,45803.3570230764,4251.3566324907815,34169.304339215014,3171.5120478381227,1417.8188796487275
2024-05-21T00:00:00.000000,569833162.9866259,473836565.1446433,41499.9612739726,0.0,4440.495856315067,0.0,3399.6110251368777
2025-02-12T00:00:00.000000,2669482851.670533,2114090558.7591784,45795.2666615645,4392.74698213305,88484.94241950405,8488.967690737512,19768.18116460536
2024-04-22T00:00:00.000000,495854835.33860666,426061315.9136174,37987.251051186,0.0,4064.6358624769027,0.0,1771.8049799919077
2024-05-10T00:00:00.000000,508912794.6905786,394790287.4547679,39257.58180213089,0.0,4200.561252828005,0.0,1657.5022250920833
2024-08-30T00:00:00.000000,686033111.4282438,567685728.4143027,48616.56950413948,4591.679177797591,36267.96085008805,3425.3926666370025,1591.094111810505
2024-06-26T00:00:00.000000,784262484.3738974,621749107.4305462,52338.25050181548,2761.2442614104166,5600.192803694257,295.4531359709147,1996.9232735299804
2025-01-07T00:00:00.000000,2727439918.349738,2191207568.004972,71536.88030110046,6991.7369888633175,235781.68311665408,23049.869531334327,35951.64458056793
2024-11-03T00:00:00.000000,903175181.1168487,702611561.1386087,61547.33762738008,5054.315019427708,45914.313870025544,3770.5190044930714,2736.806110876942
2024-07-14T00:00:00.000000,828658917.7724323,610634272.0910517,53218.505364405966,5990.218889051296,5694.38007399144,640.9534211284887,1639.5078786377705
2024-10-05T00:00:00.000000,744136945.0777375,577524910.7442322,58631.59049439069,5387.855871701912,43739.16650881545,4019.3404802896266,2169.0631266343294
2025-01-25T00:00:00.000000,2860655883.1870446,2309854447.7400727,67426.55091057117,6672.157485768508,220473.1927796935,21819.3535875748,23342.221526070396
2024-05-28T00:00:00.000000,631473119.3874911,512968815.9317682,41558.29460730592,0.0,4446.737522981734,0.0,2453.170202912958
2025-03-13T00:00:00.000000,2326942360.342773,1801062402.0371788,33528.63863096411,3331.2248143854026,44029.54333809012,4374.474084012277,16680.613946960548
2024-12-20T00:00:00.000000,2095065103.1393626,1695678143.306499,89659.99999999996,10727.881723747552,222252.014922733,26600.339128234657,32269.97113126513
2024-01-30T00:00:00.000000,27100200.716146108,20519425.028510034,5068.664169787764,0.0,542.347066167291,0.0,56.3980350457519
2024-04-04T00:00:00.000000,241011879.86676264,210153962.55725685,43446.317103620466,0.0,4648.755930087389,0.0,1694.5543115876703
2024-09-17T00:00:00.000000,701492906.3905585,550999650.7301375,50745.09086946004,4045.749779060935,37855.8377886172,3018.129335179456,2023.523299853057
2025-02-23T00:00:00.000000,2602206730.6940145,2130959859.8472517,32708.39744915857,3314.0514567189025,73026.17336158692,7399.728870050566,18072.36325322365
2024-10-16T00:00:00.000000,725530205.2348458,592348584.530272,58954.1230777896,5365.2833253529825,43979.77581603106,4002.501360713326,2735.806217108746
2024-03-06T00:00:00.000000,79440015.37132788,71570279.86276558,30055.555555555547,0.0,3215.9444444444425,0.0,831.0915628910765
2024-03-17T00:00:00.000000,103420589.98968063,91647960.15466505,40542.446941323346,0.0,4338.041822721597,0.0,1681.822027310931
2024-01-12T00:00:00.000000,8073080.964739476,6517453.5789160915,5068.664169787764,0.0,542.347066167291,0.0,19.837274200983387
2024-08-01T00:00:00.000000,787642178.5239834,632804661.1924871,49757.18810952777,5826.186039177346,37118.86232970771,4346.3347852263005,2164.4445957664198
2024-02-17T00:00:00.000000,55628694.430906475,48636311.643965326,27873.90761548064,0.0,2982.5081148564273,0.0,384.26660400346674
2024-01-23T00:00:00.000000,27085574.32478936,16781447.351898916,5068.664169787764,0.0,542.347066167291,0.0,51.980119436262584
2024-12-13T00:00:00.000000,1845667677.9117453,1501124461.6439524,89659.99999999996,11458.858252305456,227754.3559753764,29086.60581466076,16600.442774173756
2025-03-24T00:00:00.000000,2300771669.502204,1778173297.1266263,35247.506751910936,3358.0207266236744,47527.480885300996,4527.9776586309745,14023.123305331437
2024-01-05T00:00:00.000000,99.99746298392449,10.0002187839245,0.0,0.0,0.0,0.0,0.000011677964711922822
2024-09-28T00:00:00.000000,730233600.7948132,586701189.2824866,55985.00803829076,5403.026768524198,41764.8159965649,4030.6579693190515,2181.881365667459
2024-03-10T00:00:00.000000,87940644.98969203,77275093.58013111,33988.13982521847,0.0,3636.730961298376,0.0,1293.9102812705923
2024-05-03T00:00:00.000000,492676569.063585,393885879.8652802,36963.137357686435,0.0,3955.055697272449,0.0,1515.3195379033552
2024-02-10T00:00:00.000000,39557081.22422376,31348894.097245723,27873.907615480643,0.0,2982.5081148564277,0.0,313.4928211393022
2024-08-05T00:00:00.000000,771333288.3395679,581287232.0644554,42994.45442851045,4188.6104013720205,32073.8630036688,3124.7033594235277,2795.1465904005026
2024-10-09T00:00:00.000000,746140516.682711,592685645.8229808,58362.891630890765,5177.24288350512,43538.71715664451,3862.22319109482,2032.8380353566154
2024-04-15T00:00:00.000000,479588111.3894589,360753034.81397086,35715.6479400749,0.0,3821.574329588014,0.0,2823.1089313396274
2024-07-25T00:00:00.000000,772173196.3302013,619713375.987431,46368.501852366084,5572.123790946915,4961.429698203169,596.21724563132,1468.1811965804307
2025-02-05T00:00:00.000000,2553369799.9493704,2131083104.4878747,45391.28353903278,4640.3048553878125,94057.05468281212,9618.4661090879,26602.651030164765
2024-02-28T00:00:00.000000,72480010.14638191,64291615.777860954,28373.90761548064,0.0,3036.0081148564277,0.0,486.1495327531463
2024-06-19T00:00:00.000000,772747067.0246084,649714054.4044745,51563.00356757689,3015.123324523587,5517.241381730727,322.6181957240238,3226.8308646307246
2025-01-18T00:00:00.000000,2743065010.2821126,2265706076.5860176,67259.7297720445,7010.11109803421,261491.6204291091,27253.54976424668,31365.752144801245
2024-11-14T00:00:00.000000,956361648.9591503,771011762.1599433,68329.16329093478,7027.353045946066,50973.55581503735,5242.405372275767,5751.225549975923
2024-05-14T00:00:00.000000,499183702.86816204,403923749.2882084,39037.30782952815,0.0,4176.9919377595115,0.0,2638.1219894273754
2024-07-18T00:00:00.000000,822494356.5548885,629892504.787027,48739.52157285164,6056.497122043645,5215.128808295124,648.04519205867,1768.6862838531777
2025-04-11T00:00:00.000000,2063893823.217682,1730118868.543928,29720.04025533122,2926.788637844633,29704.71700905406,2925.2034106501123,14592.999324076414
2025-02-16T00:00:00.000000,2714420961.506027,2148958956.4992166,43832.04867529236,4218.955111566335,95903.0417770789,9231.948817218134,18784.94354847976
2024-08-23T00:00:00.000000,704537840.3368584,569214538.4636673,48650.584501127174,4602.7022187627435,36293.33603784086,3433.6158551970084,1629.1482658152968
2024-10-27T00:00:00.000000,862866851.7115825,670595911.955466,59713.16763457942,5082.167513365708,44546.02305539624,3791.296964970819,3313.568452899669
2025-03-06T00:00:00.000000,2411288199.9800014,1869897018.8864026,32018.05000651484,3352.8045415803826,55257.599439485886,5785.890852831014,19241.200647414153
2024-09-10T00:00:00.000000,690265797.10263,543578516.5071886,49674.48025378752,4341.7129609792255,37057.16226932551,3238.9178688905013,1558.7147086837174
2024-06-01T00:00:00.000000,643587819.6798154,538641353.2971034,39954.35988888888,0.0,4275.11650811111,0.0,3378.3700228972807
2024-12-02T00:00:00.000000,1464340648.77442,1229684916.7528229,85598.70792474702,13714.983919905106,116903.44075538294,18721.238249344562,9719.51342281356
2024-07-07T00:00:00.000000,798005691.2425991,608480167.3219137,49084.774023040714,4803.889816942692,5252.070820465358,514.016210412868,1933.8690527201773
2024-12-31T00:00:00.000000,2373966751.9163475,1892339761.0080857,75159.99999999996,7515.0672468939665,223477.9850896101,22347.47535193245,31945.16887081205
2024-03-28T00:00:00.000000,131176629.8543053,99292418.04862332,41431.335830212236,0.0,4433.152933832707,0.0,2344.8617406230805
2024-03-03T00:00:00.000000,78218184.25674464,67054116.33865987,30055.555555555547,0.0,3215.9444444444425,0.0,758.9460768326412
2024-01-16T00:00:00.000000,9281252.4447192,8144055.787544891,5068.664169787764,0.0,542.347066167291,0.0,55.09995712004134
2024-04-08T00:00:00.000000,269756627.4565817,228641096.59086978,43668.5393258427,0.0,4672.533707865166,0.0,2074.385955567499
2024-11-25T00:00:00.000000,1281879419.4247887,1060374723.6919243,85524.07328035707,10976.434142746932,63214.84406478042,8110.808564004269,5290.428087165151
2025-03-17T00:00:00.000000,2293452834.388475,1772446318.1034667,33803.130896265124,3296.3692003730976,42466.50342715243,4141.477352795659,16733.531741203085
2025-02-09T00:00:00.000000,2565136175.496292,2091531266.465078,45577.81492058688,4529.171653130887,93443.47025948422,9286.287790074322,20976.380982827788
2024-06-30T00:00:00.000000,806529681.4543308,619999326.5949925,54078.275127343564,2936.890134122801,5786.3754386257615,314.2472443511397,1790.0398103482773
2024-07-29T00:00:00.000000,784552933.8698969,631957116.8570893,49616.21889808183,5824.99934271471,5308.935422094756,623.2749296704743,2323.740086662114
2024-08-16T00:00:00.000000,766962967.3836178,556322896.4858255,46871.692448793714,4467.127885837071,34966.2825668001,3332.4774028344555,1492.5906885896443
